paper_idx,arxiv_id,year,total_citations,num_references,paper_age,citations_per_year
438,704.1679,2007,163,45,18,8.578947368421053
2630,706.2164,2007,163,96,18,8.578947368421053
2269,706.0732,2007,163,28,18,8.578947368421053
7379,710.4146,2007,163,47,18,8.578947368421053
6670,710.1021,2007,163,65,18,8.578947368421053
7701,710.5671,2007,163,27,18,8.578947368421053
3206,707.0135,2007,163,51,18,8.578947368421053
3781,707.2698,2007,163,25,18,8.578947368421053
3775,707.2688,2007,163,45,18,8.578947368421053
5812,709.216,2007,163,35,18,8.578947368421053
2015,705.4273,2007,163,70,18,8.578947368421053
6164,709.3634,2007,163,175,18,8.578947368421053
6187,709.3719,2007,162,11,18,8.526315789473685
3974,707.35,2007,162,32,18,8.526315789473685
3242,707.0304,2007,162,42,18,8.526315789473685
4310,708.0307,2007,162,93,18,8.526315789473685
1098,705.0358,2007,162,79,18,8.526315789473685
6126,709.3455,2007,162,82,18,8.526315789473685
6201,709.3751,2007,162,20,18,8.526315789473685
861,704.3331,2007,161,67,18,8.473684210526315
8021,711.115,2007,161,60,18,8.473684210526315
8943,711.4996,2007,161,445,18,8.473684210526315
213,704.0908,2007,161,34,18,8.473684210526315
4582,708.1441,2007,161,136,18,8.473684210526315
5075,708.3615,2007,161,54,18,8.473684210526315
3738,707.2598,2007,161,44,18,8.473684210526315
5873,709.2399,2007,161,71,18,8.473684210526315
9027,712.037,2007,161,72,18,8.473684210526315
4225,708.0001,2007,161,23,18,8.473684210526315
1515,705.2171,2007,161,87,18,8.473684210526315
798,704.3102,2007,160,28,18,8.421052631578947
6786,710.151,2007,160,33,18,8.421052631578947
6377,709.4477,2007,160,106,18,8.421052631578947
2840,706.3048,2007,160,38,18,8.421052631578947
2380,706.1168,2007,160,34,18,8.421052631578947
5592,709.1267,2007,160,77,18,8.421052631578947
5446,709.0732,2007,160,21,18,8.421052631578947
9429,712.1829,2007,159,72,18,8.368421052631579
8026,711.1163,2007,159,63,18,8.368421052631579
510,704.2002,2007,159,75,18,8.368421052631579
9407,712.1763,2007,159,467,18,8.368421052631579
3041,706.39,2007,159,62,18,8.368421052631579
5359,709.0417,2007,159,66,18,8.368421052631579
2446,706.1378,2007,159,81,18,8.368421052631579
3098,706.4093,2007,159,62,18,8.368421052631579
7659,710.5521,2007,159,18,18,8.368421052631579
9698,712.2921,2007,159,42,18,8.368421052631579
2999,706.3757,2007,159,66,18,8.368421052631579
1093,705.0352,2007,159,29,18,8.368421052631579
7258,710.3631,2007,158,34,18,8.31578947368421
3831,707.2882,2007,158,50,18,8.31578947368421
7449,710.4474,2007,158,367,18,8.31578947368421
4106,707.4179,2007,158,60,18,8.31578947368421
2657,706.2283,2007,158,21,18,8.31578947368421
8276,711.2187,2007,158,77,18,8.31578947368421
2187,706.0344,2007,158,67,18,8.31578947368421
6871,710.1839,2007,158,39,18,8.31578947368421
8381,711.2536,2007,157,70,18,8.263157894736842
7920,711.0703,2007,157,208,18,8.263157894736842
8083,711.1394,2007,157,29,18,8.263157894736842
4356,708.0533,2007,157,110,18,8.263157894736842
4887,708.279,2007,157,103,18,8.263157894736842
0,704.0007,2007,157,14,18,8.263157894736842
9461,712.1949,2007,157,104,18,8.263157894736842
4563,708.1367,2007,156,38,18,8.210526315789474
594,704.2301,2007,156,17,18,8.210526315789474
9520,712.2228,2007,156,105,18,8.210526315789474
8056,711.1309,2007,156,68,18,8.210526315789474
3623,707.2059,2007,155,78,18,8.157894736842104
644,704.252,2007,155,92,18,8.157894736842104
4705,708.197,2007,155,39,18,8.157894736842104
6568,710.0614,2007,155,72,18,8.157894736842104
6908,710.2006,2007,155,37,18,8.157894736842104
415,704.1614,2007,155,46,18,8.157894736842104
2207,706.0452,2007,155,68,18,8.157894736842104
8238,711.2068,2007,154,108,18,8.105263157894736
9451,712.1909,2007,154,39,18,8.105263157894736
8698,711.4078,2007,154,34,18,8.105263157894736
1882,705.3668,2007,154,16,18,8.105263157894736
400,704.157,2007,154,47,18,8.105263157894736
6334,709.4281,2007,153,8,18,8.052631578947368
268,704.1113,2007,153,107,18,8.052631578947368
7781,711.0119,2007,153,87,18,8.052631578947368
9294,712.137,2007,153,44,18,8.052631578947368
3944,707.3377,2007,153,94,18,8.052631578947368
8089,711.1418,2007,153,35,18,8.052631578947368
8766,711.4351,2007,153,36,18,8.052631578947368
9266,712.125,2007,153,21,18,8.052631578947368
2658,706.2286,2007,153,244,18,8.052631578947368
23,704.0171,2007,152,21,18,8.0
4487,708.111,2007,152,36,18,8.0
8650,711.3823,2007,152,36,18,8.0
8585,711.3523,2007,152,40,18,8.0
28,704.0203,2007,152,91,18,8.0
9008,712.0277,2007,152,40,18,8.0
628,704.2444,2007,152,41,18,8.0
5432,709.0657,2007,152,116,18,8.0
6002,709.2955,2007,151,39,18,7.947368421052632
4376,708.0628,2007,151,24,18,7.947368421052632
8286,711.2214,2007,151,91,18,7.947368421052632
5758,709.195,2007,151,74,18,7.947368421052632
2068,705.4494,2007,151,52,18,7.947368421052632
3464,707.1308,2007,151,33,18,7.947368421052632
5773,709.1995,2007,151,23,18,7.947368421052632
2678,706.2361,2007,151,45,18,7.947368421052632
1220,705.0905,2007,150,62,18,7.894736842105263
3259,707.0395,2007,150,153,18,7.894736842105263
3536,707.1689,2007,150,30,18,7.894736842105263
4006,707.3668,2007,150,65,18,7.894736842105263
6332,709.4278,2007,150,6,18,7.894736842105263
8576,711.3465,2007,150,25,18,7.894736842105263
1475,705.2012,2007,150,60,18,7.894736842105263
7246,710.3587,2007,150,144,18,7.894736842105263
3211,707.0169,2007,149,136,18,7.842105263157895
5668,709.1544,2007,149,21,18,7.842105263157895
134,704.0616,2007,149,45,18,7.842105263157895
2890,706.3222,2007,149,78,18,7.842105263157895
9091,712.0582,2007,149,49,18,7.842105263157895
6625,710.0801,2007,149,37,18,7.842105263157895
4237,708.003,2007,149,41,18,7.842105263157895
870,704.3368,2007,149,49,18,7.842105263157895
7368,710.4132,2007,149,43,18,7.842105263157895
6907,710.2003,2007,149,43,18,7.842105263157895
5252,708.4403,2007,149,45,18,7.842105263157895
2225,706.0519,2007,148,81,18,7.7894736842105265
940,704.3629,2007,148,98,18,7.7894736842105265
8240,711.2072,2007,148,12,18,7.7894736842105265
2426,706.1305,2007,147,52,18,7.7368421052631575
1512,705.2151,2007,147,38,18,7.7368421052631575
2419,706.1283,2007,147,27,18,7.7368421052631575
4693,708.1915,2007,147,26,18,7.7368421052631575
9579,712.246,2007,147,102,18,7.7368421052631575
9901,712.3798,2007,147,67,18,7.7368421052631575
8500,711.3034,2007,147,57,18,7.7368421052631575
2797,706.2889,2007,147,51,18,7.7368421052631575
5902,709.2533,2007,146,37,18,7.684210526315789
433,704.1664,2007,146,65,18,7.684210526315789
2509,706.1663,2007,146,76,18,7.684210526315789
5498,709.0912,2007,146,54,18,7.684210526315789
8572,711.3459,2007,146,40,18,7.684210526315789
2842,706.3052,2007,146,50,18,7.684210526315789
7324,710.3885,2007,146,74,18,7.684210526315789
8235,711.2064,2007,146,92,18,7.684210526315789
8859,711.4686,2007,146,69,18,7.684210526315789
3692,707.2371,2007,146,31,18,7.684210526315789
5581,709.1199,2007,145,50,18,7.631578947368421
1494,705.207,2007,145,46,18,7.631578947368421
2148,706.0165,2007,145,36,18,7.631578947368421
9905,712.3806,2007,145,129,18,7.631578947368421
4737,708.21,2007,145,19,18,7.631578947368421
456,704.1743,2007,145,38,18,7.631578947368421
8351,711.2429,2007,144,53,18,7.578947368421052
7617,710.5345,2007,144,34,18,7.578947368421052
5111,708.3787,2007,144,29,18,7.578947368421052
4935,708.2949,2007,144,76,18,7.578947368421052
465,704.1765,2007,144,63,18,7.578947368421052
1729,705.3048,2007,144,112,18,7.578947368421052
504,704.1964,2007,144,64,18,7.578947368421052
387,704.1518,2007,144,100,18,7.578947368421052
5495,709.09,2007,144,141,18,7.578947368421052
6248,709.3933,2007,144,62,18,7.578947368421052
2495,706.1601,2007,144,71,18,7.578947368421052
2881,706.3203,2007,143,36,18,7.526315789473684
1514,705.2164,2007,143,49,18,7.526315789473684
3000,706.3762,2007,143,44,18,7.526315789473684
1320,705.1356,2007,143,30,18,7.526315789473684
1716,705.3011,2007,143,31,18,7.526315789473684
3443,707.1185,2007,143,44,18,7.526315789473684
2701,706.2498,2007,143,18,18,7.526315789473684
4199,707.4603,2007,143,76,18,7.526315789473684
4184,707.4526,2007,143,65,18,7.526315789473684
3798,707.2769,2007,143,45,18,7.526315789473684
149,704.0657,2007,143,108,18,7.526315789473684
1074,705.0266,2007,143,37,18,7.526315789473684
1101,705.0367,2007,143,21,18,7.526315789473684
8410,711.2628,2007,143,64,18,7.526315789473684
1928,705.3889,2007,143,16,18,7.526315789473684
7354,710.4059,2007,142,41,18,7.473684210526316
5718,709.1784,2007,142,48,18,7.473684210526316
6736,710.1291,2007,142,145,18,7.473684210526316
5842,709.2301,2007,142,108,18,7.473684210526316
6711,710.1175,2007,142,34,18,7.473684210526316
8727,711.4181,2007,142,9,18,7.473684210526316
4089,707.4107,2007,142,66,18,7.473684210526316
1995,705.4145,2007,142,105,18,7.473684210526316
4253,708.0086,2007,142,29,18,7.473684210526316
2234,706.0542,2007,142,32,18,7.473684210526316
3184,707.0003,2007,142,32,18,7.473684210526316
8541,711.3227,2007,142,23,18,7.473684210526316
6903,710.1961,2007,141,55,18,7.421052631578948
1172,705.0682,2007,141,43,18,7.421052631578948
9586,712.2485,2007,141,12,18,7.421052631578948
5877,709.2417,2007,141,67,18,7.421052631578948
7291,710.3763,2007,141,76,18,7.421052631578948
6749,710.1338,2007,141,413,18,7.421052631578948
559,704.2182,2007,141,73,18,7.421052631578948
5349,709.0381,2007,140,59,18,7.368421052631579
8181,711.1862,2007,140,49,18,7.368421052631579
7728,710.5788,2007,140,82,18,7.368421052631579
9275,712.1283,2007,140,19,18,7.368421052631579
7188,710.334,2007,140,32,18,7.368421052631579
5517,709.0966,2007,140,60,18,7.368421052631579
2659,706.2288,2007,140,48,18,7.368421052631579
2429,706.132,2007,140,64,18,7.368421052631579
7658,710.552,2007,139,51,18,7.315789473684211
3638,707.2105,2007,139,72,18,7.315789473684211
8495,711.3012,2007,139,140,18,7.315789473684211
2641,706.2197,2007,139,96,18,7.315789473684211
1491,705.206,2007,139,32,18,7.315789473684211
849,704.3269,2007,139,51,18,7.315789473684211
4262,708.0123,2007,139,15,18,7.315789473684211
2764,706.271,2007,138,40,18,7.2631578947368425
8849,711.463,2007,138,11,18,7.2631578947368425
6593,710.0702,2007,138,15,18,7.2631578947368425
2878,706.32,2007,138,54,18,7.2631578947368425
623,704.2422,2007,138,35,18,7.2631578947368425
4802,708.2426,2007,138,46,18,7.2631578947368425
1873,705.3636,2007,138,25,18,7.2631578947368425
281,704.1136,2007,138,50,18,7.2631578947368425
7887,711.0524,2007,138,93,18,7.2631578947368425
734,704.2882,2007,138,34,18,7.2631578947368425
1287,705.1189,2007,138,29,18,7.2631578947368425
3412,707.1024,2007,137,44,18,7.2105263157894735
2272,706.074,2007,137,48,18,7.2105263157894735
9819,712.3441,2007,137,91,18,7.2105263157894735
470,704.1773,2007,137,82,18,7.2105263157894735
8171,711.1815,2007,137,102,18,7.2105263157894735
4435,708.0883,2007,137,34,18,7.2105263157894735
9914,712.3854,2007,137,53,18,7.2105263157894735
9086,712.0562,2007,137,62,18,7.2105263157894735
3657,707.2225,2007,137,35,18,7.2105263157894735
5987,709.2892,2007,137,23,18,7.2105263157894735
4049,707.3905,2007,137,73,18,7.2105263157894735
3998,707.3634,2007,136,68,18,7.157894736842105
1010,705.0003,2007,136,75,18,7.157894736842105
4167,707.4476,2007,136,28,18,7.157894736842105
920,704.3572,2007,136,77,18,7.157894736842105
4900,708.2827,2007,136,28,18,7.157894736842105
6808,710.1609,2007,136,29,18,7.157894736842105
2449,706.1421,2007,136,46,18,7.157894736842105
2619,706.2101,2007,136,61,18,7.157894736842105
5556,709.1128,2007,136,42,18,7.157894736842105
1949,705.3975,2007,136,34,18,7.157894736842105
3238,707.029,2007,135,36,18,7.105263157894737
1253,705.1034,2007,135,84,18,7.105263157894737
2549,706.183,2007,135,44,18,7.105263157894737
1484,705.2037,2007,135,69,18,7.105263157894737
5472,709.082,2007,135,31,18,7.105263157894737
3636,707.21,2007,135,26,18,7.105263157894737
474,704.1808,2007,135,16,18,7.105263157894737
8090,711.1432,2007,135,23,18,7.105263157894737
7855,711.0391,2007,134,45,18,7.052631578947368
3903,707.3222,2007,134,5,18,7.052631578947368
4653,708.1766,2007,134,130,18,7.052631578947368
5364,709.0452,2007,134,28,18,7.052631578947368
1697,705.2946,2007,134,76,18,7.052631578947368
6199,709.3747,2007,134,67,18,7.052631578947368
6918,710.2041,2007,134,17,18,7.052631578947368
3877,707.3123,2007,134,37,18,7.052631578947368
2611,706.2059,2007,134,31,18,7.052631578947368
5117,708.3818,2007,134,27,18,7.052631578947368
987,704.3895,2007,134,42,18,7.052631578947368
5955,709.2739,2007,134,79,18,7.052631578947368
5135,708.3858,2007,134,38,18,7.052631578947368
8111,711.154,2007,133,43,18,7.0
7718,710.5737,2007,133,27,18,7.0
5735,709.1877,2007,133,51,18,7.0
6457,710.0141,2007,133,70,18,7.0
8217,711.2015,2007,133,163,18,7.0
4221,707.4676,2007,133,37,18,7.0
7383,710.4157,2007,133,77,18,7.0
3957,707.3429,2007,133,63,18,7.0
4111,707.419,2007,133,67,18,7.0
3352,707.0788,2007,133,38,18,7.0
3749,707.2616,2007,132,11,18,6.947368421052632
4909,708.2865,2007,132,234,18,6.947368421052632
5155,708.3953,2007,132,307,18,6.947368421052632
5566,709.1153,2007,132,79,18,6.947368421052632
1071,705.0246,2007,132,50,18,6.947368421052632
57,704.0276,2007,132,26,18,6.947368421052632
5698,709.1692,2007,132,87,18,6.947368421052632
9766,712.3206,2007,132,17,18,6.947368421052632
5982,709.2872,2007,132,16,18,6.947368421052632
9431,712.1831,2007,132,69,18,6.947368421052632
3541,707.1699,2007,131,35,18,6.894736842105263
2793,706.2873,2007,131,20,18,6.894736842105263
5317,709.0262,2007,131,37,18,6.894736842105263
1699,705.2958,2007,131,52,18,6.894736842105263
7721,710.5765,2007,131,37,18,6.894736842105263
9959,712.4116,2007,131,28,18,6.894736842105263
3945,707.3378,2007,131,107,18,6.894736842105263
6493,710.0319,2007,131,69,18,6.894736842105263
3093,706.4086,2007,131,47,18,6.894736842105263
7730,710.5801,2007,130,18,18,6.842105263157895
9829,712.3474,2007,130,21,18,6.842105263157895
3746,707.261,2007,130,83,18,6.842105263157895
8742,711.425,2007,130,33,18,6.842105263157895
1610,705.2528,2007,130,43,18,6.842105263157895
8944,711.5006,2007,130,73,18,6.842105263157895
1309,705.1315,2007,130,48,18,6.842105263157895
9164,712.0872,2007,129,108,18,6.7894736842105265
6865,710.1818,2007,129,306,18,6.7894736842105265
7327,710.3896,2007,129,85,18,6.7894736842105265
9100,712.0612,2007,129,64,18,6.7894736842105265
8067,711.1357,2007,129,22,18,6.7894736842105265
3667,707.2261,2007,129,27,18,6.7894736842105265
596,704.2305,2007,129,129,18,6.7894736842105265
2584,706.1976,2007,129,33,18,6.7894736842105265
4572,708.1398,2007,129,21,18,6.7894736842105265
4418,708.083,2007,129,40,18,6.7894736842105265
3514,707.1557,2007,128,59,18,6.7368421052631575
3530,707.1652,2007,128,6,18,6.7368421052631575
9794,712.3303,2007,128,32,18,6.7368421052631575
269,704.1114,2007,128,24,18,6.7368421052631575
2274,706.0754,2007,128,50,18,6.7368421052631575
7517,710.4922,2007,128,112,18,6.7368421052631575
6413,709.4593,2007,128,25,18,6.7368421052631575
2115,706.0019,2007,128,25,18,6.7368421052631575
1844,705.3478,2007,128,67,18,6.7368421052631575
6373,709.4458,2007,127,109,18,6.684210526315789
7135,710.3076,2007,127,60,18,6.684210526315789
3523,707.1611,2007,127,15,18,6.684210526315789
1766,705.3177,2007,127,45,18,6.684210526315789
6868,710.1828,2007,127,64,18,6.684210526315789
1338,705.1439,2007,127,68,18,6.684210526315789
1007,704.3991,2007,127,22,18,6.684210526315789
1107,705.04,2007,127,36,18,6.684210526315789
6423,709.4613,2007,127,545,18,6.684210526315789
2605,706.2031,2007,127,29,18,6.684210526315789
8908,711.4886,2007,127,22,18,6.684210526315789
8487,711.2979,2007,126,32,18,6.631578947368421
6669,710.1018,2007,126,47,18,6.631578947368421
9476,712.2016,2007,126,54,18,6.631578947368421
3166,706.4435,2007,126,34,18,6.631578947368421
3774,707.2686,2007,126,32,18,6.631578947368421
2537,706.1782,2007,126,59,18,6.631578947368421
8966,712.0082,2007,126,140,18,6.631578947368421
9047,712.0446,2007,126,21,18,6.631578947368421
5840,709.2299,2007,126,42,18,6.631578947368421
3435,707.114,2007,126,95,18,6.631578947368421
5090,708.3678,2007,126,98,18,6.631578947368421
6951,710.2191,2007,125,28,18,6.578947368421052
3363,707.0844,2007,125,19,18,6.578947368421052
4038,707.3826,2007,125,50,18,6.578947368421052
3706,707.2449,2007,125,27,18,6.578947368421052
2014,705.4263,2007,125,44,18,6.578947368421052
5860,709.2365,2007,125,42,18,6.578947368421052
8815,711.4548,2007,125,94,18,6.578947368421052
4317,708.0345,2007,125,39,18,6.578947368421052
6641,710.0878,2007,125,51,18,6.578947368421052
7977,711.0967,2007,125,40,18,6.578947368421052
6685,710.1069,2007,125,60,18,6.578947368421052
5403,709.0554,2007,125,31,18,6.578947368421052
5228,708.429,2007,125,20,18,6.578947368421052
9365,712.1591,2007,125,87,18,6.578947368421052
389,704.1521,2007,125,55,18,6.578947368421052
432,704.166,2007,125,68,18,6.578947368421052
9416,712.1796,2007,124,18,18,6.526315789473684
574,704.2235,2007,124,92,18,6.526315789473684
2412,706.127,2007,124,57,18,6.526315789473684
1120,705.0447,2007,124,28,18,6.526315789473684
5939,709.2666,2007,124,62,18,6.526315789473684
5704,709.172,2007,124,48,18,6.526315789473684
5856,709.2361,2007,124,47,18,6.526315789473684
2402,706.1241,2007,124,31,18,6.526315789473684
8123,711.1585,2007,124,53,18,6.526315789473684
8012,711.1109,2007,124,101,18,6.526315789473684
7750,711.0005,2007,124,307,18,6.526315789473684
5319,709.027,2007,124,36,18,6.526315789473684
1018,705.0027,2007,124,72,18,6.526315789473684
5118,708.3819,2007,124,11,18,6.526315789473684
446,704.1715,2007,124,32,18,6.526315789473684
6713,710.1181,2007,124,123,18,6.526315789473684
6657,710.0966,2007,124,101,18,6.526315789473684
5174,708.4048,2007,124,67,18,6.526315789473684
6924,710.2075,2007,124,31,18,6.526315789473684
9256,712.122,2007,123,127,18,6.473684210526316
1888,705.3701,2007,123,50,18,6.473684210526316
4955,708.3021,2007,123,32,18,6.473684210526316
4702,708.1954,2007,123,73,18,6.473684210526316
7431,710.4397,2007,123,23,18,6.473684210526316
522,704.2063,2007,123,120,18,6.473684210526316
4485,708.1083,2007,123,58,18,6.473684210526316
1235,705.0977,2007,123,93,18,6.473684210526316
3823,707.2847,2007,123,63,18,6.473684210526316
518,704.2057,2007,123,65,18,6.473684210526316
5610,709.1359,2007,123,25,18,6.473684210526316
4314,708.0323,2007,122,34,18,6.421052631578948
6312,709.422,2007,122,129,18,6.421052631578948
7878,711.0498,2007,122,22,18,6.421052631578948
1113,705.0429,2007,122,80,18,6.421052631578948
2904,706.3274,2007,122,37,18,6.421052631578948
620,704.2418,2007,122,90,18,6.421052631578948
600,704.2332,2007,122,59,18,6.421052631578948
4615,708.1599,2007,122,40,18,6.421052631578948
5383,709.0505,2007,122,38,18,6.421052631578948
7465,710.4524,2007,122,11,18,6.421052631578948
746,704.2921,2007,122,23,18,6.421052631578948
9059,712.0476,2007,122,27,18,6.421052631578948
7323,710.3883,2007,122,81,18,6.421052631578948
1302,705.1264,2007,122,33,18,6.421052631578948
4472,708.104,2007,122,118,18,6.421052631578948
3641,707.2129,2007,122,186,18,6.421052631578948
3187,707.0019,2007,121,43,18,6.368421052631579
4491,708.1124,2007,121,36,18,6.368421052631579
9670,712.2832,2007,121,6,18,6.368421052631579
3241,707.0301,2007,121,86,18,6.368421052631579
9030,712.0383,2007,121,43,18,6.368421052631579
8184,711.1868,2007,121,68,18,6.368421052631579
7729,710.5789,2007,121,61,18,6.368421052631579
1226,705.0922,2007,121,105,18,6.368421052631579
4646,708.1737,2007,121,29,18,6.368421052631579
2707,706.2541,2007,121,46,18,6.368421052631579
525,704.207,2007,121,122,18,6.368421052631579
5384,709.0506,2007,121,39,18,6.368421052631579
3085,706.4065,2007,121,25,18,6.368421052631579
669,704.2608,2007,121,87,18,6.368421052631579
3505,707.1523,2007,120,86,18,6.315789473684211
2135,706.0095,2007,120,33,18,6.315789473684211
883,704.3437,2007,120,78,18,6.315789473684211
481,704.1832,2007,120,73,18,6.315789473684211
2712,706.2555,2007,120,26,18,6.315789473684211
1751,705.3116,2007,120,67,18,6.315789473684211
1361,705.1546,2007,120,67,18,6.315789473684211
3470,707.1334,2007,120,94,18,6.315789473684211
778,704.3044,2007,120,39,18,6.315789473684211
9718,712.3003,2007,120,63,18,6.315789473684211
9790,712.3289,2007,120,77,18,6.315789473684211
8898,711.4844,2007,120,65,18,6.315789473684211
5989,709.2911,2007,120,73,18,6.315789473684211
4408,708.0801,2007,119,24,18,6.2631578947368425
2843,706.3053,2007,119,41,18,6.2631578947368425
4379,708.0655,2007,119,70,18,6.2631578947368425
6274,709.4025,2007,119,79,18,6.2631578947368425
3726,707.2537,2007,119,105,18,6.2631578947368425
9916,712.3862,2007,119,24,18,6.2631578947368425
7078,710.278,2007,119,49,18,6.2631578947368425
9765,712.32,2007,118,44,18,6.2105263157894735
7194,710.3359,2007,118,31,18,6.2105263157894735
8892,711.4815,2007,118,75,18,6.2105263157894735
8232,711.2053,2007,118,141,18,6.2105263157894735
4122,707.4268,2007,118,37,18,6.2105263157894735
6018,709.3047,2007,118,11,18,6.2105263157894735
2050,705.4426,2007,118,24,18,6.2105263157894735
5802,709.2126,2007,118,48,18,6.2105263157894735
6222,709.3824,2007,118,68,18,6.2105263157894735
1776,705.3209,2007,118,28,18,6.2105263157894735
3455,707.1262,2007,118,196,18,6.2105263157894735
5261,709.0029,2007,118,86,18,6.2105263157894735
60,704.028,2007,118,60,18,6.2105263157894735
7809,711.0247,2007,118,35,18,6.2105263157894735
7830,711.0302,2007,118,53,18,6.2105263157894735
427,704.1652,2007,118,54,18,6.2105263157894735
5100,708.3733,2007,118,61,18,6.2105263157894735
4502,708.1162,2007,118,88,18,6.2105263157894735
3988,707.357,2007,118,48,18,6.2105263157894735
5978,709.2848,2007,117,45,18,6.157894736842105
5936,709.2652,2007,117,29,18,6.157894736842105
2347,706.1054,2007,117,62,18,6.157894736842105
722,704.2828,2007,117,52,18,6.157894736842105
1194,705.0769,2007,117,48,18,6.157894736842105
482,704.1841,2007,117,128,18,6.157894736842105
4234,708.002,2007,117,45,18,6.157894736842105
4934,708.2947,2007,117,18,18,6.157894736842105
5580,709.1192,2007,117,21,18,6.157894736842105
397,704.1562,2007,117,98,18,6.157894736842105
1033,705.0084,2007,117,41,18,6.157894736842105
5762,709.1963,2007,117,49,18,6.157894736842105
1079,705.0285,2007,117,91,18,6.157894736842105
9561,712.2391,2007,117,29,18,6.157894736842105
2395,706.1223,2007,117,168,18,6.157894736842105
1053,705.0163,2007,117,90,18,6.157894736842105
4645,708.1736,2007,116,77,18,6.105263157894737
5795,709.2091,2007,116,81,18,6.105263157894737
1575,705.2406,2007,116,30,18,6.105263157894737
5181,708.4096,2007,116,70,18,6.105263157894737
1938,705.3922,2007,116,26,18,6.105263157894737
9402,712.1746,2007,116,35,18,6.105263157894737
6703,710.1123,2007,116,104,18,6.105263157894737
6928,710.2105,2007,116,82,18,6.105263157894737
2344,706.1049,2007,116,57,18,6.105263157894737
6134,709.3484,2007,116,77,18,6.105263157894737
2946,706.3518,2007,116,101,18,6.105263157894737
8113,711.1545,2007,115,25,18,6.052631578947368
7573,710.5167,2007,115,35,18,6.052631578947368
9448,712.1904,2007,115,81,18,6.052631578947368
9688,712.2882,2007,115,55,18,6.052631578947368
8131,711.1624,2007,115,60,18,6.052631578947368
8086,711.141,2007,115,71,18,6.052631578947368
7822,711.0274,2007,115,53,18,6.052631578947368
298,704.1191,2007,115,28,18,6.052631578947368
4171,707.4481,2007,115,106,18,6.052631578947368
4867,708.272,2007,115,49,18,6.052631578947368
4431,708.087,2007,115,47,18,6.052631578947368
1810,705.334,2007,115,113,18,6.052631578947368
2382,706.1185,2007,115,83,18,6.052631578947368
7036,710.2541,2007,115,35,18,6.052631578947368
7568,710.515,2007,115,22,18,6.052631578947368
5552,709.1113,2007,114,16,18,6.0
9908,712.3826,2007,114,41,18,6.0
9192,712.1029,2007,114,59,18,6.0
5402,709.0553,2007,114,5,18,6.0
6700,710.1113,2007,114,16,18,6.0
2776,706.2768,2007,114,136,18,6.0
5036,708.3395,2007,114,118,18,6.0
144,704.0646,2007,114,89,18,6.0
5031,708.3374,2007,114,37,18,6.0
9493,712.2116,2007,114,38,18,6.0
9991,712.4237,2007,114,40,18,6.0
3344,707.0717,2007,114,87,18,6.0
9446,712.1899,2007,114,36,18,6.0
1497,705.2077,2007,113,72,18,5.947368421052632
2345,706.105,2007,113,37,18,5.947368421052632
4108,707.4182,2007,113,94,18,5.947368421052632
6524,710.0424,2007,113,60,18,5.947368421052632
6926,710.2103,2007,113,64,18,5.947368421052632
9228,712.1144,2007,113,100,18,5.947368421052632
6393,709.4531,2007,113,58,18,5.947368421052632
4506,708.1168,2007,113,67,18,5.947368421052632
7189,710.3345,2007,113,16,18,5.947368421052632
6265,709.3988,2007,113,59,18,5.947368421052632
9730,712.3047,2007,113,58,18,5.947368421052632
5663,709.1528,2007,113,96,18,5.947368421052632
9996,712.4263,2007,112,70,18,5.894736842105263
6733,710.1279,2007,112,37,18,5.894736842105263
9394,712.1716,2007,112,11,18,5.894736842105263
4800,708.2424,2007,112,86,18,5.894736842105263
701,704.2729,2007,112,37,18,5.894736842105263
7672,710.556,2007,112,18,18,5.894736842105263
8241,711.2073,2007,112,105,18,5.894736842105263
8069,711.1361,2007,112,71,18,5.894736842105263
2397,706.1231,2007,112,39,18,5.894736842105263
7831,711.0304,2007,112,40,18,5.894736842105263
3253,707.0361,2007,112,33,18,5.894736842105263
4051,707.392,2007,112,46,18,5.894736842105263
2350,706.107,2007,112,69,18,5.894736842105263
6651,710.0907,2007,112,129,18,5.894736842105263
2301,706.0864,2007,112,28,18,5.894736842105263
9031,712.0384,2007,112,34,18,5.894736842105263
1245,705.1006,2007,112,84,18,5.894736842105263
6091,709.3304,2007,112,142,18,5.894736842105263
7387,710.4168,2007,111,24,18,5.842105263157895
8691,711.4051,2007,111,50,18,5.842105263157895
1838,705.346,2007,111,80,18,5.842105263157895
5282,709.0108,2007,111,98,18,5.842105263157895
4031,707.3805,2007,111,27,18,5.842105263157895
3190,707.003,2007,111,23,18,5.842105263157895
2694,706.2435,2007,111,14,18,5.842105263157895
6949,710.2189,2007,111,87,18,5.842105263157895
6842,710.1731,2007,111,50,18,5.842105263157895
111,704.0478,2007,111,67,18,5.842105263157895
3694,707.2382,2007,111,90,18,5.842105263157895
2447,706.1412,2007,111,30,18,5.842105263157895
9,704.008,2007,111,67,18,5.842105263157895
2526,706.1724,2007,111,44,18,5.842105263157895
4548,708.1316,2007,111,37,18,5.842105263157895
6385,709.4505,2007,111,69,18,5.842105263157895
9974,712.418,2007,111,101,18,5.842105263157895
2731,706.2599,2007,111,27,18,5.842105263157895
1476,705.2017,2007,110,73,18,5.7894736842105265
350,704.1364,2007,110,15,18,5.7894736842105265
9896,712.3779,2007,110,29,18,5.7894736842105265
9887,712.3742,2007,110,22,18,5.7894736842105265
5660,709.1513,2007,110,30,18,5.7894736842105265
5236,708.4321,2007,110,36,18,5.7894736842105265
